#{"t_start": 1734091739.956992, "env_id": "None"}
r,l,t
28.0,49,8.016777
14.0,49,8.021796
14.0,49,8.031469
23.0,49,8.031526
24.0,49,8.031536
24.0,49,8.031544
24.0,49,8.03155
13.0,49,8.094137
28.0,49,8.096984
28.0,49,8.106693
15.0,49,8.106772
25.0,49,8.106789
26.0,49,8.106798
27.0,49,8.106805
23.0,49,8.164519
15.0,49,8.170098
12.0,49,8.178146
24.0,49,8.178205
16.0,49,8.178235
28.0,49,8.178254
25.0,49,8.178264
16.0,49,8.236664
21.0,49,8.241622
26.0,49,8.248322
16.0,49,8.248377
22.0,49,8.248405
20.0,49,8.248413
21.0,49,8.248419
30.0,31,8.28923
23.0,49,8.307612
12.0,49,8.307665
22.0,49,8.307675
23.0,49,8.307681
28.0,49,8.307686
20.0,49,8.307691
21.0,49,8.360458
22.0,49,8.390238
20.0,49,8.390292
20.0,49,8.390305
20.0,49,8.390311
28.0,49,8.390317
13.0,49,8.390322
22.0,49,8.436462
30.0,40,8.452606
30.0,42,8.454852
30.0,46,8.461747
16.0,49,8.466567
21.0,49,8.466615
17.0,49,8.466623
30.0,46,8.514779
22.0,49,8.532368
16.0,49,8.534476
30.0,45,8.545045
19.0,49,8.545899
27.0,49,8.552524
26.0,49,8.552574
22.0,49,8.597635
23.0,49,8.616906
22.0,49,8.621279
30.0,43,8.622419
21.0,49,8.623834
24.0,49,8.626973
20.0,49,8.629295
30.0,31,8.666969
30.0,33,8.669118
20.0,49,8.685702
22.0,49,8.685752
24.0,49,8.685761
20.0,49,8.685767
28.0,49,8.685772
19.0,49,8.738921
22.0,49,8.742838
25.0,49,8.768174
19.0,49,8.768229
24.0,49,8.768237
25.0,49,8.768243
12.0,49,8.768248
27.0,49,8.816019
18.0,49,8.820814
27.0,49,8.84492
20.0,49,8.844975
29.0,49,8.844983
15.0,49,8.84499
24.0,49,8.844995
30.0,48,8.886919
22.0,49,8.892027
30.0,45,8.912168
30.0,46,8.912964
23.0,49,8.919323
15.0,49,8.919374
22.0,49,8.919383
28.0,49,8.965271
20.0,49,8.968549
30.0,47,8.986125
14.0,49,8.986897
30.0,48,8.992259
24.0,49,8.99317
24.0,49,8.993205
30.0,39,9.041662
30.0,42,9.044644
20.0,49,9.051491
28.0,49,9.051538
29.0,49,9.051546
28.0,49,9.051553
21.0,49,9.051558
30.0,46,9.120281
30.0,49,9.13257
25.0,49,9.144739
20.0,49,9.144796
28.0,49,9.144807
25.0,49,9.144813
24.0,49,9.144819
28.0,49,9.201778
27.0,49,9.21004
